backbone,dataset,method,rank,seed,protocol,metric_type,task_type,n5_metric,r8_baseline_metric,paired_bad_diff_vs_r8,direction,n5_checkpoint,r8_checkpoint
molformer_c3,esol,dora,16,1,scaffold,rmse,regression,1.051604731761753,1.0358808752265953,0.01572385653515762,positive = rank variant worse than r=8 baseline in bad-space,dumped/n5_rank_sensitivity_esol_dora_r16_molformer_c3_scaffold_seed1/model.pt,dumped/baseline_esol_dora_molformer_c3_scaffold_seed1/model.pt
molformer_c3,esol,dora,16,2,scaffold,rmse,regression,0.9981372590766265,0.9269931120673182,0.07114414700930838,positive = rank variant worse than r=8 baseline in bad-space,dumped/n5_rank_sensitivity_esol_dora_r16_molformer_c3_scaffold_seed2/model.pt,dumped/baseline_esol_dora_molformer_c3_scaffold_seed2/model.pt
molformer_c3,lipo,lora,4,0,scaffold,rmse,regression,0.6953194007102483,0.7138818825436888,-0.018562481833440447,positive = rank variant worse than r=8 baseline in bad-space,dumped/n5_rank_sensitivity_lipo_lora_r4_molformer_c3_scaffold_seed0/model.pt,dumped/baseline_lipo_lora_molformer_c3_scaffold_seed0/model.pt
molformer_c3,lipo,lora,4,1,scaffold,rmse,regression,0.7603923889534766,0.7547963081727462,0.0055960807807303725,positive = rank variant worse than r=8 baseline in bad-space,dumped/n5_rank_sensitivity_lipo_lora_r4_molformer_c3_scaffold_seed1/model.pt,dumped/baseline_lipo_lora_molformer_c3_scaffold_seed1/model.pt
molformer_c3,lipo,lora,4,2,scaffold,rmse,regression,0.7270623405362583,0.7095989579567252,0.01746338257953306,positive = rank variant worse than r=8 baseline in bad-space,dumped/n5_rank_sensitivity_lipo_lora_r4_molformer_c3_scaffold_seed2/model.pt,dumped/baseline_lipo_lora_molformer_c3_scaffold_seed2/model.pt
molformer_c3,lipo,lora,16,0,scaffold,rmse,regression,0.6692063761940342,0.7138818825436888,-0.04467550634965456,positive = rank variant worse than r=8 baseline in bad-space,dumped/n5_rank_sensitivity_lipo_lora_r16_molformer_c3_scaffold_seed0/model.pt,dumped/baseline_lipo_lora_molformer_c3_scaffold_seed0/model.pt
molformer_c3,lipo,lora,16,1,scaffold,rmse,regression,0.7297224832844188,0.7547963081727462,-0.025073824888327434,positive = rank variant worse than r=8 baseline in bad-space,dumped/n5_rank_sensitivity_lipo_lora_r16_molformer_c3_scaffold_seed1/model.pt,dumped/baseline_lipo_lora_molformer_c3_scaffold_seed1/model.pt
molformer_c3,lipo,lora,16,2,scaffold,rmse,regression,0.7683442541437213,0.7095989579567252,0.05874529618699609,positive = rank variant worse than r=8 baseline in bad-space,dumped/n5_rank_sensitivity_lipo_lora_r16_molformer_c3_scaffold_seed2/model.pt,dumped/baseline_lipo_lora_molformer_c3_scaffold_seed2/model.pt
molformer_c3,lipo,dora,4,0,scaffold,rmse,regression,0.678799520516156,0.6747392106481535,0.004060309868002543,positive = rank variant worse than r=8 baseline in bad-space,dumped/n5_rank_sensitivity_lipo_dora_r4_molformer_c3_scaffold_seed0/model.pt,dumped/baseline_lipo_dora_molformer_c3_scaffold_seed0/model.pt
molformer_c3,lipo,dora,4,1,scaffold,rmse,regression,0.7162015766065726,0.7523448369700659,-0.03614326036349336,positive = rank variant worse than r=8 baseline in bad-space,dumped/n5_rank_sensitivity_lipo_dora_r4_molformer_c3_scaffold_seed1/model.pt,dumped/baseline_lipo_dora_molformer_c3_scaffold_seed1/model.pt
molformer_c3,lipo,dora,4,2,scaffold,rmse,regression,0.7963368711886639,0.7306481615348694,0.06568870965379447,positive = rank variant worse than r=8 baseline in bad-space,dumped/n5_rank_sensitivity_lipo_dora_r4_molformer_c3_scaffold_seed2/model.pt,dumped/baseline_lipo_dora_molformer_c3_scaffold_seed2/model.pt
molformer_c3,lipo,dora,16,0,scaffold,rmse,regression,0.6655428150642906,0.6747392106481535,-0.00919639558386287,positive = rank variant worse than r=8 baseline in bad-space,dumped/n5_rank_sensitivity_lipo_dora_r16_molformer_c3_scaffold_seed0/model.pt,dumped/baseline_lipo_dora_molformer_c3_scaffold_seed0/model.pt
molformer_c3,lipo,dora,16,1,scaffold,rmse,regression,0.7075252598543103,0.7523448369700659,-0.04481957711575568,positive = rank variant worse than r=8 baseline in bad-space,dumped/n5_rank_sensitivity_lipo_dora_r16_molformer_c3_scaffold_seed1/model.pt,dumped/baseline_lipo_dora_molformer_c3_scaffold_seed1/model.pt
molformer_c3,lipo,dora,16,2,scaffold,rmse,regression,0.7649927448103196,0.7306481615348694,0.0343445832754502,positive = rank variant worse than r=8 baseline in bad-space,dumped/n5_rank_sensitivity_lipo_dora_r16_molformer_c3_scaffold_seed2/model.pt,dumped/baseline_lipo_dora_molformer_c3_scaffold_seed2/model.pt
molformer_c3,bace,lora,4,0,scaffold,auc,classification,0.8414398595259,0.7952589991220369,-0.046180860403863044,positive = rank variant worse than r=8 baseline in bad-space,dumped/n5_rank_sensitivity_bace_lora_r4_molformer_c3_scaffold_seed0/model.pt,dumped/baseline_bace_lora_molformer_c3_scaffold_seed0/model.pt
molformer_c3,bace,lora,4,1,scaffold,auc,classification,0.8367595818815331,0.8949477351916376,0.05818815331010452,positive = rank variant worse than r=8 baseline in bad-space,dumped/n5_rank_sensitivity_bace_lora_r4_molformer_c3_scaffold_seed1/model.pt,dumped/baseline_bace_lora_molformer_c3_scaffold_seed1/model.pt
molformer_c3,bace,lora,4,2,scaffold,auc,classification,0.8225490196078431,0.8011764705882353,-0.021372549019607834,positive = rank variant worse than r=8 baseline in bad-space,dumped/n5_rank_sensitivity_bace_lora_r4_molformer_c3_scaffold_seed2/model.pt,dumped/baseline_bace_lora_molformer_c3_scaffold_seed2/model.pt
molformer_c3,bace,lora,16,0,scaffold,auc,classification,0.8396839332748025,0.7952589991220369,-0.044424934152765605,positive = rank variant worse than r=8 baseline in bad-space,dumped/n5_rank_sensitivity_bace_lora_r16_molformer_c3_scaffold_seed0/model.pt,dumped/baseline_bace_lora_molformer_c3_scaffold_seed0/model.pt
molformer_c3,bace,lora,16,1,scaffold,auc,classification,0.872822299651568,0.8949477351916376,0.022125435540069627,positive = rank variant worse than r=8 baseline in bad-space,dumped/n5_rank_sensitivity_bace_lora_r16_molformer_c3_scaffold_seed1/model.pt,dumped/baseline_bace_lora_molformer_c3_scaffold_seed1/model.pt
molformer_c3,bace,lora,16,2,scaffold,auc,classification,0.7992156862745098,0.8011764705882353,0.0019607843137254832,positive = rank variant worse than r=8 baseline in bad-space,dumped/n5_rank_sensitivity_bace_lora_r16_molformer_c3_scaffold_seed2/model.pt,dumped/baseline_bace_lora_molformer_c3_scaffold_seed2/model.pt
molformer_c3,bace,dora,4,0,scaffold,auc,classification,0.8151009657594381,0.7759438103599648,-0.03915715539947329,positive = rank variant worse than r=8 baseline in bad-space,dumped/n5_rank_sensitivity_bace_dora_r4_molformer_c3_scaffold_seed0/model.pt,dumped/baseline_bace_dora_molformer_c3_scaffold_seed0/model.pt
molformer_c3,bace,dora,4,1,scaffold,auc,classification,0.8343205574912892,0.8879790940766551,0.0536585365853659,positive = rank variant worse than r=8 baseline in bad-space,dumped/n5_rank_sensitivity_bace_dora_r4_molformer_c3_scaffold_seed1/model.pt,dumped/baseline_bace_dora_molformer_c3_scaffold_seed1/model.pt
molformer_c3,bace,dora,4,2,scaffold,auc,classification,0.8309803921568627,0.8037254901960784,-0.027254901960784284,positive = rank variant worse than r=8 baseline in bad-space,dumped/n5_rank_sensitivity_bace_dora_r4_molformer_c3_scaffold_seed2/model.pt,dumped/baseline_bace_dora_molformer_c3_scaffold_seed2/model.pt
molformer_c3,bace,dora,16,0,scaffold,auc,classification,0.8370500438981563,0.7759438103599648,-0.061106233538191446,positive = rank variant worse than r=8 baseline in bad-space,dumped/n5_rank_sensitivity_bace_dora_r16_molformer_c3_scaffold_seed0/model.pt,dumped/baseline_bace_dora_molformer_c3_scaffold_seed0/model.pt
molformer_c3,bace,dora,16,1,scaffold,auc,classification,0.8644599303135888,0.8879790940766551,0.023519163763066286,positive = rank variant worse than r=8 baseline in bad-space,dumped/n5_rank_sensitivity_bace_dora_r16_molformer_c3_scaffold_seed1/model.pt,dumped/baseline_bace_dora_molformer_c3_scaffold_seed1/model.pt
molformer_c3,bace,dora,16,2,scaffold,auc,classification,0.7903921568627451,0.8037254901960784,0.013333333333333308,positive = rank variant worse than r=8 baseline in bad-space,dumped/n5_rank_sensitivity_bace_dora_r16_molformer_c3_scaffold_seed2/model.pt,dumped/baseline_bace_dora_molformer_c3_scaffold_seed2/model.pt
molformer_c3,bbbp,lora,4,0,scaffold,auc,classification,0.9695105277549905,0.9588460486737763,-0.010664479081214151,positive = rank variant worse than r=8 baseline in bad-space,dumped/n5_rank_sensitivity_bbbp_lora_r4_molformer_c3_scaffold_seed0/model.pt,dumped/baseline_bbbp_lora_molformer_c3_scaffold_seed0/model.pt
molformer_c3,bbbp,lora,4,1,scaffold,auc,classification,0.940969696969697,0.945939393939394,0.004969696969696957,positive = rank variant worse than r=8 baseline in bad-space,dumped/n5_rank_sensitivity_bbbp_lora_r4_molformer_c3_scaffold_seed1/model.pt,dumped/baseline_bbbp_lora_molformer_c3_scaffold_seed1/model.pt
molformer_c3,bbbp,lora,4,2,scaffold,auc,classification,0.988036593947924,0.983814215341309,-0.004222378606615007,positive = rank variant worse than r=8 baseline in bad-space,dumped/n5_rank_sensitivity_bbbp_lora_r4_molformer_c3_scaffold_seed2/model.pt,dumped/baseline_bbbp_lora_molformer_c3_scaffold_seed2/model.pt
molformer_c3,bbbp,lora,16,0,scaffold,auc,classification,0.963084495488105,0.9588460486737763,-0.004238446814328722,positive = rank variant worse than r=8 baseline in bad-space,dumped/n5_rank_sensitivity_bbbp_lora_r16_molformer_c3_scaffold_seed0/model.pt,dumped/baseline_bbbp_lora_molformer_c3_scaffold_seed0/model.pt
molformer_c3,bbbp,lora,16,1,scaffold,auc,classification,0.9393939393939394,0.945939393939394,0.006545454545454521,positive = rank variant worse than r=8 baseline in bad-space,dumped/n5_rank_sensitivity_bbbp_lora_r16_molformer_c3_scaffold_seed1/model.pt,dumped/baseline_bbbp_lora_molformer_c3_scaffold_seed1/model.pt
molformer_c3,bbbp,lora,16,2,scaffold,auc,classification,0.9875674407694112,0.983814215341309,-0.0037532254281021915,positive = rank variant worse than r=8 baseline in bad-space,dumped/n5_rank_sensitivity_bbbp_lora_r16_molformer_c3_scaffold_seed2/model.pt,dumped/baseline_bbbp_lora_molformer_c3_scaffold_seed2/model.pt
molformer_c3,bbbp,dora,4,0,scaffold,auc,classification,0.9649986327590921,0.9641782882143833,-0.0008203445447088065,positive = rank variant worse than r=8 baseline in bad-space,dumped/n5_rank_sensitivity_bbbp_dora_r4_molformer_c3_scaffold_seed0/model.pt,dumped/baseline_bbbp_dora_molformer_c3_scaffold_seed0/model.pt
molformer_c3,bbbp,dora,4,1,scaffold,auc,classification,0.9406060606060606,0.9461818181818182,0.005575757575757678,positive = rank variant worse than r=8 baseline in bad-space,dumped/n5_rank_sensitivity_bbbp_dora_r4_molformer_c3_scaffold_seed1/model.pt,dumped/baseline_bbbp_dora_molformer_c3_scaffold_seed1/model.pt
molformer_c3,bbbp,dora,4,2,scaffold,auc,classification,0.9879193056532958,0.9836969270466808,-0.004222378606615007,positive = rank variant worse than r=8 baseline in bad-space,dumped/n5_rank_sensitivity_bbbp_dora_r4_molformer_c3_scaffold_seed2/model.pt,dumped/baseline_bbbp_dora_molformer_c3_scaffold_seed2/model.pt
molformer_c3,bbbp,dora,16,0,scaffold,auc,classification,0.963084495488105,0.9641782882143833,0.0010937927262782976,positive = rank variant worse than r=8 baseline in bad-space,dumped/n5_rank_sensitivity_bbbp_dora_r16_molformer_c3_scaffold_seed0/model.pt,dumped/baseline_bbbp_dora_molformer_c3_scaffold_seed0/model.pt
molformer_c3,bbbp,dora,16,1,scaffold,auc,classification,0.9396363636363636,0.9461818181818182,0.006545454545454632,positive = rank variant worse than r=8 baseline in bad-space,dumped/n5_rank_sensitivity_bbbp_dora_r16_molformer_c3_scaffold_seed1/model.pt,dumped/baseline_bbbp_dora_molformer_c3_scaffold_seed1/model.pt
molformer_c3,bbbp,dora,16,2,scaffold,auc,classification,0.9878020173586676,0.9836969270466808,-0.004105090311986803,positive = rank variant worse than r=8 baseline in bad-space,dumped/n5_rank_sensitivity_bbbp_dora_r16_molformer_c3_scaffold_seed2/model.pt,dumped/baseline_bbbp_dora_molformer_c3_scaffold_seed2/model.pt
molformer_c3,sider,lora,4,0,scaffold,mean_auc,classification,0.5947622746921598,0.5764097098433578,-0.01835256484880199,positive = rank variant worse than r=8 baseline in bad-space,dumped/n5_rank_sensitivity_sider_lora_r4_molformer_c3_scaffold_seed0/model.pt,dumped/baseline_sider_lora_molformer_c3_scaffold_seed0/model.pt
molformer_c3,sider,lora,4,1,scaffold,mean_auc,classification,0.5960528473988292,0.607502351005624,0.011449503606794753,positive = rank variant worse than r=8 baseline in bad-space,dumped/n5_rank_sensitivity_sider_lora_r4_molformer_c3_scaffold_seed1/model.pt,dumped/baseline_sider_lora_molformer_c3_scaffold_seed1/model.pt
molformer_c3,sider,lora,4,2,scaffold,mean_auc,classification,0.5620190500674614,0.5494050441400998,-0.012614005927361616,positive = rank variant worse than r=8 baseline in bad-space,dumped/n5_rank_sensitivity_sider_lora_r4_molformer_c3_scaffold_seed2/model.pt,dumped/baseline_sider_lora_molformer_c3_scaffold_seed2/model.pt
molformer_c3,sider,lora,16,0,scaffold,mean_auc,classification,0.5991102097377824,0.5764097098433578,-0.022700499894424575,positive = rank variant worse than r=8 baseline in bad-space,dumped/n5_rank_sensitivity_sider_lora_r16_molformer_c3_scaffold_seed0/model.pt,dumped/baseline_sider_lora_molformer_c3_scaffold_seed0/model.pt
molformer_c3,sider,lora,16,1,scaffold,mean_auc,classification,0.5963445080223444,0.607502351005624,0.011157842983279598,positive = rank variant worse than r=8 baseline in bad-space,dumped/n5_rank_sensitivity_sider_lora_r16_molformer_c3_scaffold_seed1/model.pt,dumped/baseline_sider_lora_molformer_c3_scaffold_seed1/model.pt
molformer_c3,sider,lora,16,2,scaffold,mean_auc,classification,0.5541523111446954,0.5494050441400998,-0.004747267004595601,positive = rank variant worse than r=8 baseline in bad-space,dumped/n5_rank_sensitivity_sider_lora_r16_molformer_c3_scaffold_seed2/model.pt,dumped/baseline_sider_lora_molformer_c3_scaffold_seed2/model.pt
molformer_c3,sider,dora,4,0,scaffold,mean_auc,classification,0.5874303398691504,0.5739636256738426,-0.01346671419530776,positive = rank variant worse than r=8 baseline in bad-space,dumped/n5_rank_sensitivity_sider_dora_r4_molformer_c3_scaffold_seed0/model.pt,dumped/baseline_sider_dora_molformer_c3_scaffold_seed0/model.pt
molformer_c3,sider,dora,4,1,scaffold,mean_auc,classification,0.5914485538481893,0.6017814184908042,0.010332864642614958,positive = rank variant worse than r=8 baseline in bad-space,dumped/n5_rank_sensitivity_sider_dora_r4_molformer_c3_scaffold_seed1/model.pt,dumped/baseline_sider_dora_molformer_c3_scaffold_seed1/model.pt
molformer_c3,sider,dora,4,2,scaffold,mean_auc,classification,0.5907939657792469,0.550279131560163,-0.04051483421908397,positive = rank variant worse than r=8 baseline in bad-space,dumped/n5_rank_sensitivity_sider_dora_r4_molformer_c3_scaffold_seed2/model.pt,dumped/baseline_sider_dora_molformer_c3_scaffold_seed2/model.pt
molformer_c3,sider,dora,16,0,scaffold,mean_auc,classification,0.5890871056969913,0.5739636256738426,-0.015123480023148672,positive = rank variant worse than r=8 baseline in bad-space,dumped/n5_rank_sensitivity_sider_dora_r16_molformer_c3_scaffold_seed0/model.pt,dumped/baseline_sider_dora_molformer_c3_scaffold_seed0/model.pt
molformer_c3,sider,dora,16,1,scaffold,mean_auc,classification,0.6240686715034092,0.6017814184908042,-0.022287253012604924,positive = rank variant worse than r=8 baseline in bad-space,dumped/n5_rank_sensitivity_sider_dora_r16_molformer_c3_scaffold_seed1/model.pt,dumped/baseline_sider_dora_molformer_c3_scaffold_seed1/model.pt
molformer_c3,sider,dora,16,2,scaffold,mean_auc,classification,0.5592836100188959,0.550279131560163,-0.009004478458732978,positive = rank variant worse than r=8 baseline in bad-space,dumped/n5_rank_sensitivity_sider_dora_r16_molformer_c3_scaffold_seed2/model.pt,dumped/baseline_sider_dora_molformer_c3_scaffold_seed2/model.pt
