dataset,method,seed,final_epoch,split,layer,top1_energy,top4_energy,top8_energy,erank_norm,spectral_entropy_norm,alignment_A4,alignment_A8,final_snapshot_loss,logit_mean,logit_std,logit_min,logit_max,sha256_integrity_pass,checkpoint_sha256,matrix_rows,matrix_cols,curve_final_epoch,final_val_loss,final_val_metric,final_val_metric_name,final_train_loss,rank1_final
sider,DoRA,2,30,val_first_batch,encoder.layers.11.self_attn.linear_q,0.3240789545169519,0.8310151240697896,0.9971463709325132,0.0372888642209878,0.5049421075368478,0.0004962766551266,0.0010902954105179,0.469265878200531,0.5449264049530029,2.7608907222747803,-8.75,7.34375,True,5b9241630f1cf0b173fb06d1e76096e5daf5f91c3e51b066ba69524dafe60e35,768,768,30,0.5214332441488901,0.6311433568172569,AUROC,0.3945396213264732,False
sider,DoRA,2,30,val_first_batch,encoder.layers.11.self_attn.linear_v,0.4804991202128973,0.7446855315004297,0.8169795366828065,0.1644310435308213,0.7282779772640602,7.204593305039433e-05,0.0007386403843182,0.469265878200531,0.5449264049530029,2.7608907222747803,-8.75,7.34375,True,5b9241630f1cf0b173fb06d1e76096e5daf5f91c3e51b066ba69524dafe60e35,768,768,30,0.5214332441488901,0.6311433568172569,AUROC,0.3945396213264732,False
sider,FullFT,0,30,val_first_batch,encoder.layers.11.self_attn.linear_k,0.3173606628156133,0.5636392095462905,0.7493381459716749,0.0418832340888737,0.5224307510247443,0.0001743629982659,0.0006464916106804,1.420238375663757,2.452139377593994,6.677205562591553,-12.125,14.0625,True,5b9241630f1cf0b173fb06d1e76096e5daf5f91c3e51b066ba69524dafe60e35,768,768,30,1.44953281349606,0.608951468482561,AUROC,0.0381301229763075,False
sider,FullFT,0,30,val_first_batch,encoder.layers.11.self_attn.linear_q,0.6663845411214243,0.99999738334052,0.999997865003727,0.0053294389140783,0.2121199607457618,0.0041290061374944,0.0065467282415824,1.420238375663757,2.452139377593994,6.677205562591553,-12.125,14.0625,True,5b9241630f1cf0b173fb06d1e76096e5daf5f91c3e51b066ba69524dafe60e35,768,768,30,1.44953281349606,0.608951468482561,AUROC,0.0381301229763075,False
sider,FullFT,0,30,val_first_batch,encoder.layers.11.self_attn.linear_v,0.4074824664429075,0.638271445903393,0.7672939798591283,0.0592253345025785,0.5745792695913794,5.129949639096072e-05,0.0005168778092695,1.420238375663757,2.452139377593994,6.677205562591553,-12.125,14.0625,True,5b9241630f1cf0b173fb06d1e76096e5daf5f91c3e51b066ba69524dafe60e35,768,768,30,1.44953281349606,0.608951468482561,AUROC,0.0381301229763075,False
sider,FullFT,1,30,val_first_batch,encoder.layers.11.self_attn.linear_k,0.2797872794296021,0.5721331572926961,0.7600602623611732,0.0588321090501864,0.5735765858597627,7.694625411510783e-05,0.000459930237571,1.8595571517944336,0.5392410755157471,8.511937141418457,-18.125,18.625,True,5b9241630f1cf0b173fb06d1e76096e5daf5f91c3e51b066ba69524dafe60e35,768,768,30,1.7055611146820917,0.623240911507613,AUROC,0.0252757068280573,False
sider,FullFT,1,30,val_first_batch,encoder.layers.11.self_attn.linear_q,0.4300193668922802,0.901427521558546,0.9999954301761108,0.0097443373951303,0.3029476957147851,0.0003598425768865,0.0033680098174037,1.8595571517944336,0.5392410755157471,8.511937141418457,-18.125,18.625,True,5b9241630f1cf0b173fb06d1e76096e5daf5f91c3e51b066ba69524dafe60e35,768,768,30,1.7055611146820917,0.623240911507613,AUROC,0.0252757068280573,False
sider,FullFT,1,30,val_first_batch,encoder.layers.11.self_attn.linear_v,0.2268835080165747,0.4593386960146572,0.6106264169645544,0.0964959671616675,0.6480541744247134,0.0002452279012002,0.0009699777625151,1.8595571517944336,0.5392410755157471,8.511937141418457,-18.125,18.625,True,5b9241630f1cf0b173fb06d1e76096e5daf5f91c3e51b066ba69524dafe60e35,768,768,30,1.7055611146820917,0.623240911507613,AUROC,0.0252757068280573,False
sider,FullFT,2,30,val_first_batch,encoder.layers.11.self_attn.linear_k,0.238513779157478,0.6533403005339286,0.8382502652395467,0.0402402659992499,0.5164074614126932,0.0001959289210491,0.0005995896162807,0.973863124847412,1.5720486640930176,11.07598114013672,-23.0,21.625,True,5b9241630f1cf0b173fb06d1e76096e5daf5f91c3e51b066ba69524dafe60e35,768,768,30,1.4778293553325863,0.6080061763778247,AUROC,0.03562093348327,False
sider,FullFT,2,30,val_first_batch,encoder.layers.11.self_attn.linear_q,0.5162984690051201,0.999997437016065,0.9999979341803884,0.0053086012871223,0.211530301240689,0.0008154552227329,0.0048837536338047,0.973863124847412,1.5720486640930176,11.07598114013672,-23.0,21.625,True,5b9241630f1cf0b173fb06d1e76096e5daf5f91c3e51b066ba69524dafe60e35,768,768,30,1.4778293553325863,0.6080061763778247,AUROC,0.03562093348327,False
sider,FullFT,2,30,val_first_batch,encoder.layers.11.self_attn.linear_v,0.3154239482401178,0.5734473442278849,0.7383794972794159,0.0617681087716662,0.5809066513477917,0.0003507403439233,0.0009984777999602,0.973863124847412,1.5720486640930176,11.07598114013672,-23.0,21.625,True,5b9241630f1cf0b173fb06d1e76096e5daf5f91c3e51b066ba69524dafe60e35,768,768,30,1.4778293553325863,0.6080061763778247,AUROC,0.03562093348327,False
sider,LoRA,0,30,val_first_batch,encoder.layers.11.self_attn.linear_k,0.3467333150149553,0.5866237059907232,0.7176124361976277,0.1070024600599333,0.6636101467179711,0.0009690621081251,0.0038851473571545,0.6708576083183289,1.0045199394226074,2.7668375968933105,-7.1875,8.3125,True,5b9241630f1cf0b173fb06d1e76096e5daf5f91c3e51b066ba69524dafe60e35,768,768,30,0.6087477720446057,0.5978816792570939,AUROC,0.3691776841878891,False
sider,LoRA,0,30,val_first_batch,encoder.layers.11.self_attn.linear_q,0.7125677283960079,0.9618017763473506,0.9999976698488816,0.0079109769700141,0.271574780590043,0.0009288163775993,0.0014295486869051,0.6708576083183289,1.0045199394226074,2.7668375968933105,-7.1875,8.3125,True,5b9241630f1cf0b173fb06d1e76096e5daf5f91c3e51b066ba69524dafe60e35,768,768,30,0.6087477720446057,0.5978816792570939,AUROC,0.3691776841878891,False
sider,LoRA,0,30,val_first_batch,encoder.layers.11.self_attn.linear_v,0.7616678965956358,0.8960604457586269,0.9310956539525322,0.0772094892959383,0.6144921778024687,0.0008726314841148,0.0038364965391069,0.6708576083183289,1.0045199394226074,2.7668375968933105,-7.1875,8.3125,True,5b9241630f1cf0b173fb06d1e76096e5daf5f91c3e51b066ba69524dafe60e35,768,768,30,0.6087477720446057,0.5978816792570939,AUROC,0.3691776841878891,False
sider,LoRA,1,30,val_first_batch,encoder.layers.11.self_attn.linear_k,0.6837994942956227,0.8091779006583162,0.8769375914898067,0.0940094009361933,0.6441247259893167,0.0001413467374413,0.0006367949327043,0.796303391456604,0.2513297796249389,2.9820713996887207,-7.59375,8.375,True,5b9241630f1cf0b173fb06d1e76096e5daf5f91c3e51b066ba69524dafe60e35,768,768,30,0.5710885425408682,0.664596708655141,AUROC,0.3774074641141025,False
sider,LoRA,1,30,val_first_batch,encoder.layers.11.self_attn.linear_q,0.5725310830090524,0.9052720242708464,0.9999952714347904,0.0096280355498883,0.301140425387256,0.0014429820890521,0.0034675297124533,0.796303391456604,0.2513297796249389,2.9820713996887207,-7.59375,8.375,True,5b9241630f1cf0b173fb06d1e76096e5daf5f91c3e51b066ba69524dafe60e35,768,768,30,0.5710885425408682,0.664596708655141,AUROC,0.3774074641141025,False
sider,LoRA,1,30,val_first_batch,encoder.layers.11.self_attn.linear_v,0.5273483450308792,0.7889163270937444,0.8401903661788941,0.1254311469927212,0.6875279947309436,0.0003097881794455,0.0017021135862986,0.796303391456604,0.2513297796249389,2.9820713996887207,-7.59375,8.375,True,5b9241630f1cf0b173fb06d1e76096e5daf5f91c3e51b066ba69524dafe60e35,768,768,30,0.5710885425408682,0.664596708655141,AUROC,0.3774074641141025,False
sider,LoRA,2,30,val_first_batch,encoder.layers.11.self_attn.linear_k,0.6176282822936043,0.7449272441436149,0.821434468236209,0.1176468594933973,0.6778844689911769,0.0005737901388704,0.0016316921660993,0.5454173684120178,0.6153705716133118,3.3368728160858154,-10.3125,9.0625,True,5b9241630f1cf0b173fb06d1e76096e5daf5f91c3e51b066ba69524dafe60e35,768,768,30,0.5274824715322919,0.6358636513807511,AUROC,0.376215122379623,False
sider,LoRA,2,30,val_first_batch,encoder.layers.11.self_attn.linear_q,0.6687992903897295,0.957192611917545,0.9999953689768368,0.0084403785957634,0.2813246195556181,0.0004383351069666,0.0008234586188894,0.5454173684120178,0.6153705716133118,3.3368728160858154,-10.3125,9.0625,True,5b9241630f1cf0b173fb06d1e76096e5daf5f91c3e51b066ba69524dafe60e35,768,768,30,0.5274824715322919,0.6358636513807511,AUROC,0.376215122379623,False
sider,LoRA,2,30,val_first_batch,encoder.layers.11.self_attn.linear_v,0.398089592228614,0.6858610826755678,0.8155886458346755,0.1186529993771105,0.6791662435394774,0.0001249265853892,0.0010391176914281,0.5454173684120178,0.6153705716133118,3.3368728160858154,-10.3125,9.0625,True,5b9241630f1cf0b173fb06d1e76096e5daf5f91c3e51b066ba69524dafe60e35,768,768,30,0.5274824715322919,0.6358636513807511,AUROC,0.376215122379623,False
